feature_set,scenario,training_seed,classifier,metric,n_simulation_seeds,mean,sd,ci95_low,ci95_high
4,DNSAmplification,307759,xgboost,f1,10,1.0,0.0,1.0,1.0
4,DNSAmplification,307759,xgboost,balanced_accuracy,10,1.0,0.0,1.0,1.0
4,DNSAmplification,307759,xgboost,mcc,10,1.0,0.0,1.0,1.0
4,DNSAmplification,307759,xgboost,roc_auc,10,1.0,0.0,1.0,1.0
4,DNSAmplification,307759,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
4,DNSAmplification,307759,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,hybrid,accuracy,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,hybrid,precision,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,hybrid,recall,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,hybrid,f1,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,hybrid,balanced_accuracy,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,hybrid,mcc,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,hybrid,roc_auc,10,1.0,3.700743415417188e-17,1.0,1.0
4,DNSAmplification,333019,hybrid,pr_auc_benign,10,1.0,3.700743415417188e-17,1.0,1.0
4,DNSAmplification,333019,hybrid,pr_auc_ddos,10,1.0,6.409875621278546e-17,1.0,1.0
4,DNSAmplification,333019,mlp,accuracy,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,mlp,precision,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,mlp,recall,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,mlp,f1,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,mlp,balanced_accuracy,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,mlp,mcc,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,mlp,roc_auc,10,1.0,7.401486830834377e-17,1.0,1.0
4,DNSAmplification,333019,mlp,pr_auc_benign,10,1.0,5.233641528945917e-17,1.0,1.0
4,DNSAmplification,333019,mlp,pr_auc_ddos,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,rf,accuracy,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,rf,precision,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,rf,recall,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,rf,f1,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,rf,balanced_accuracy,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,rf,mcc,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,rf,roc_auc,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,rf,pr_auc_benign,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,rf,pr_auc_ddos,10,1.0,3.700743415417188e-17,1.0,1.0
4,DNSAmplification,333019,xgboost,accuracy,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,xgboost,precision,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,xgboost,recall,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,xgboost,f1,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,xgboost,balanced_accuracy,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,xgboost,mcc,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,xgboost,roc_auc,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,xgboost,pr_auc_benign,10,1.0,0.0,1.0,1.0
4,DNSAmplification,333019,xgboost,pr_auc_ddos,10,1.0,0.0,1.0,1.0
4,Normal,104729,hybrid,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,104729,hybrid,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,hybrid,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,hybrid,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,hybrid,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,hybrid,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,hybrid,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,hybrid,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,mlp,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,104729,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,mlp,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,mlp,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,mlp,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,mlp,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,mlp,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,mlp,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,rf,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,104729,rf,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,rf,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,rf,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,rf,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,rf,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,rf,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,rf,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,rf,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,xgboost,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,104729,xgboost,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,xgboost,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,xgboost,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,xgboost,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,xgboost,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,xgboost,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,xgboost,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,104729,xgboost,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,hybrid,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,130363,hybrid,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,hybrid,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,hybrid,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,hybrid,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,hybrid,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,hybrid,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,hybrid,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,mlp,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,130363,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,mlp,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,mlp,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,mlp,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,mlp,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,mlp,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,mlp,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,rf,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,130363,rf,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,rf,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,rf,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,rf,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,rf,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,rf,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,rf,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,rf,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,xgboost,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,130363,xgboost,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,xgboost,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,xgboost,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,xgboost,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,xgboost,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,xgboost,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,xgboost,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,130363,xgboost,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,hybrid,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,155921,hybrid,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,hybrid,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,hybrid,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,hybrid,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,hybrid,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,hybrid,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,hybrid,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,mlp,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,155921,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,mlp,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,mlp,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,mlp,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,mlp,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,mlp,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,mlp,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,rf,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,155921,rf,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,rf,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,rf,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,rf,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,rf,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,rf,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,rf,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,rf,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,xgboost,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,155921,xgboost,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,xgboost,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,xgboost,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,xgboost,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,xgboost,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,xgboost,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,xgboost,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,155921,xgboost,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,hybrid,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,181081,hybrid,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,hybrid,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,hybrid,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,hybrid,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,hybrid,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,hybrid,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,hybrid,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,mlp,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,181081,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,mlp,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,mlp,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,mlp,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,mlp,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,mlp,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,mlp,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,rf,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,181081,rf,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,rf,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,rf,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,rf,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,rf,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,rf,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,rf,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,rf,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,xgboost,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,181081,xgboost,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,xgboost,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,xgboost,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,xgboost,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,xgboost,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,xgboost,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,xgboost,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,181081,xgboost,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,hybrid,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,206369,hybrid,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,hybrid,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,hybrid,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,hybrid,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,hybrid,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,hybrid,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,hybrid,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,mlp,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,206369,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,mlp,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,mlp,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,mlp,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,mlp,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,mlp,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,mlp,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,rf,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,206369,rf,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,rf,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,rf,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,rf,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,rf,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,rf,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,rf,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,rf,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,xgboost,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,206369,xgboost,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,xgboost,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,xgboost,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,xgboost,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,xgboost,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,xgboost,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,xgboost,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,206369,xgboost,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,hybrid,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,231701,hybrid,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,hybrid,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,hybrid,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,hybrid,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,hybrid,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,hybrid,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,hybrid,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,mlp,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,231701,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,mlp,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,mlp,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,mlp,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,mlp,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,mlp,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,mlp,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,rf,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,231701,rf,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,rf,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,rf,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,rf,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,rf,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,rf,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,rf,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,rf,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,xgboost,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,231701,xgboost,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,xgboost,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,xgboost,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,xgboost,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,xgboost,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,xgboost,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,xgboost,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,231701,xgboost,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,hybrid,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,257053,hybrid,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,hybrid,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,hybrid,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,hybrid,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,hybrid,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,hybrid,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,hybrid,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,hybrid,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,mlp,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,257053,mlp,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,mlp,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,mlp,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,mlp,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,mlp,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,mlp,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,mlp,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,mlp,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,rf,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,257053,rf,precision,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,rf,recall,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,rf,f1,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,rf,balanced_accuracy,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,rf,mcc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,rf,roc_auc,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,rf,pr_auc_benign,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,rf,pr_auc_ddos,0,not estimable,not estimable,not estimable,not estimable
4,Normal,257053,xgboost,accuracy,10,1.0,0.0,1.0,1.0
4,Normal,257053,xgboost,precision,0,not estimable,not estimable,not estimable,not estimable
