feature_set,run,scenario,training_seed,classifier,evaluated_flows,ground_truth_benign,ground_truth_ddos,predicted_benign,predicted_ddos,predicted_benign_proportion,predicted_ddos_proportion,accuracy,precision,recall,f1,balanced_accuracy,mcc,tn,fp,fn,tp,roc_auc,pr_auc_benign,pr_auc_ddos
4,seed104729,UDPFlood,231701,rf,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0000000000000002
4,seed104729,UDPFlood,231701,xgboost,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
4,seed104729,UDPFlood,257053,hybrid,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
4,seed104729,UDPFlood,257053,mlp,70,50,20,70,0,1.0,0.0,0.7142857142857143,not estimable,0.0,0.0,0.5,not estimable,50,0,20,0,0.0,0.5204112429888769,0.2857142857142857
4,seed104729,UDPFlood,257053,rf,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
4,seed104729,UDPFlood,257053,xgboost,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
4,seed104729,UDPFlood,282427,hybrid,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
4,seed104729,UDPFlood,282427,mlp,70,50,20,70,0,1.0,0.0,0.7142857142857143,not estimable,0.0,0.0,0.5,not estimable,50,0,20,0,0.0,0.5248450569076921,0.2857142857142857
4,seed104729,UDPFlood,282427,rf,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,0.9999999999999999
4,seed104729,UDPFlood,282427,xgboost,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
4,seed104729,UDPFlood,307759,hybrid,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
4,seed104729,UDPFlood,307759,mlp,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
4,seed104729,UDPFlood,307759,rf,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
4,seed104729,UDPFlood,307759,xgboost,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
4,seed104729,UDPFlood,333019,hybrid,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0000000000000002
4,seed104729,UDPFlood,333019,mlp,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
4,seed104729,UDPFlood,333019,rf,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,1.0,1.0
4,seed104729,UDPFlood,333019,xgboost,70,50,20,50,20,0.7142857142857143,0.2857142857142857,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,20,1.0,0.9999999999999999,1.0
4,seed130363,DNSAmplification,104729,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,104729,mlp,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,0.9999999999999999,1.0,1.0
4,seed130363,DNSAmplification,104729,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,104729,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,130363,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,130363,mlp,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,130363,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,130363,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,155921,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,155921,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.6845665514159163,0.16666666666666666
4,seed130363,DNSAmplification,155921,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,155921,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,181081,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,181081,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.6845665514159163,0.16666666666666666
4,seed130363,DNSAmplification,181081,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,181081,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,206369,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,206369,mlp,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,0.9999999999999999,1.0,1.0
4,seed130363,DNSAmplification,206369,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,206369,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,231701,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,0.9999999999999999
4,seed130363,DNSAmplification,231701,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.6846270474836719,0.16666666666666666
4,seed130363,DNSAmplification,231701,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,0.9999999999999999
4,seed130363,DNSAmplification,231701,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,257053,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,0.9999999999999999
4,seed130363,DNSAmplification,257053,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.6880077964405372,0.16666666666666666
4,seed130363,DNSAmplification,257053,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,0.9999999999999999
4,seed130363,DNSAmplification,257053,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,282427,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,282427,mlp,60,50,10,60,0,1.0,0.0,0.8333333333333334,not estimable,0.0,0.0,0.5,not estimable,50,0,10,0,0.0,0.6845665514159163,0.16666666666666666
4,seed130363,DNSAmplification,282427,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,282427,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,307759,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,307759,mlp,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,0.9999999999999999,1.0,1.0
4,seed130363,DNSAmplification,307759,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,307759,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,333019,hybrid,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,333019,mlp,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,0.9999999999999999,1.0,1.0
4,seed130363,DNSAmplification,333019,rf,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,DNSAmplification,333019,xgboost,60,50,10,50,10,0.8333333333333334,0.16666666666666666,1.0,1.0,1.0,1.0,1.0,1.0,50,0,0,10,1.0,1.0,1.0
4,seed130363,Normal,104729,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,104729,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,104729,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,104729,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,130363,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,130363,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,130363,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,130363,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,155921,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,155921,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,155921,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,155921,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,181081,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,181081,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,181081,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,181081,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,206369,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,206369,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,206369,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,206369,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,231701,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,231701,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,231701,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,231701,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,257053,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,257053,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,257053,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,257053,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,282427,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,282427,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,282427,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,282427,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,307759,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,307759,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,307759,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,307759,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,333019,hybrid,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,333019,mlp,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,333019,rf,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,Normal,333019,xgboost,50,50,0,50,0,1.0,0.0,1.0,not estimable,not estimable,not estimable,not estimable,not estimable,50,0,0,0,not estimable,not estimable,not estimable
4,seed130363,SYNFlood,104729,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.5,0.06834025386248091,0.9703809800427241
4,seed130363,SYNFlood,104729,mlp,850,50,800,849,1,0.9988235294117647,0.001176470588235294,0.06,1.0,0.00125,0.0024968789013732834,0.500625,0.008579977788182253,50,0,799,1,1.0,1.0,0.9999999999999999
4,seed130363,SYNFlood,104729,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05767202761254314,0.8987175727038003
4,seed130363,SYNFlood,104729,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05773713018776415,0.9127838076010485
4,seed130363,SYNFlood,130363,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.03486049940351563,0.8854029702754307
4,seed130363,SYNFlood,130363,mlp,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.03486049940351563,0.8847028306438863
4,seed130363,SYNFlood,130363,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.04556881921472746,0.8864552462109123
4,seed130363,SYNFlood,130363,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.04556881921472746,0.9146620014228418
4,seed130363,SYNFlood,155921,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.5,0.0684107528429872,0.9703809800427241
4,seed130363,SYNFlood,155921,mlp,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,1.0,1.0,0.9999999999999999
4,seed130363,SYNFlood,155921,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05654543233602854,0.8987691276748164
4,seed130363,SYNFlood,155921,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05773713018776415,0.9127838076010485
4,seed130363,SYNFlood,181081,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.5,0.06845585764559554,0.9703809800427241
4,seed130363,SYNFlood,181081,mlp,850,50,800,849,1,0.9988235294117647,0.001176470588235294,0.06,1.0,0.00125,0.0024968789013732834,0.500625,0.008579977788182253,50,0,799,1,1.0,1.0,0.9999999999999999
4,seed130363,SYNFlood,181081,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05773713018776415,0.9127838076010485
4,seed130363,SYNFlood,181081,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05773713018776415,0.9127838076010485
4,seed130363,SYNFlood,206369,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.5,0.06834000757376706,0.9703809800427241
4,seed130363,SYNFlood,206369,mlp,850,50,800,849,1,0.9988235294117647,0.001176470588235294,0.06,1.0,0.00125,0.0024968789013732834,0.500625,0.008579977788182253,50,0,799,1,0.5,0.06834000757376706,0.9703809800427241
4,seed130363,SYNFlood,206369,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05773713018776415,0.8880929086757396
4,seed130363,SYNFlood,206369,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05773713018776415,0.9127838076010485
4,seed130363,SYNFlood,231701,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.5,0.0684107528429872,0.9703809800427241
4,seed130363,SYNFlood,231701,mlp,850,50,800,847,3,0.9964705882352941,0.0035294117647058825,0.06235294117647059,1.0,0.00375,0.007471980074719801,0.501875,0.01487849251609039,50,0,797,3,0.9196000000000001,0.8501454979948381,0.9949883621660314
4,seed130363,SYNFlood,231701,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05660779980127729,0.8876518676435319
4,seed130363,SYNFlood,231701,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05773713018776415,0.9127838076010485
4,seed130363,SYNFlood,257053,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.00125,0.035703488049970214,0.8859283208399648
4,seed130363,SYNFlood,257053,mlp,850,50,800,849,1,0.9988235294117647,0.001176470588235294,0.06,1.0,0.00125,0.0024968789013732834,0.500625,0.008579977788182253,50,0,799,1,0.5,0.06834000757376706,0.9703809800427241
4,seed130363,SYNFlood,257053,rf,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05767202761254314,0.8988952161442499
4,seed130363,SYNFlood,257053,xgboost,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.0,0.05773713018776415,0.9127838076010485
4,seed130363,SYNFlood,282427,hybrid,850,50,800,850,0,1.0,0.0,0.058823529411764705,not estimable,0.0,0.0,0.5,not estimable,50,0,800,0,0.5,0.06845585764559554,0.9703809800427241
4,seed130363,SYNFlood,282427,mlp,850,50,800,849,1,0.9988235294117647,0.001176470588235294,0.06,1.0,0.00125,0.0024968789013732834,0.500625,0.008579977788182253,50,0,799,1,1.0,1.0,0.9999999999999999
