comparison_type,stratum,metric,left,right,matched_seeds,mean_difference_left_minus_right,difference_ci95_low,difference_ci95_high,paired_t_p,status,p_holm,significant_after_holm_0.05
model,6,accuracy,hybrid,xgboost,10,4.338405444962445e-05,-6.711481835624768e-05,0.00015388292725549658,0.39756573530112327,tested,1.0,False
model,6,precision,hybrid,xgboost,10,0.00035988554710437716,0.00020608139105723154,0.0005136897031515228,0.00049831191329975,tested,0.0867062729141565,False
model,6,recall,hybrid,xgboost,10,-0.0002934765169414377,-0.0005344093181461959,-5.254371573667951e-05,0.022275553287244086,tested,1.0,False
model,6,f1,hybrid,xgboost,10,3.819006298153571e-05,-7.252519798540708e-05,0.00014890532394847851,0.4552415333411852,tested,1.0,False
model,6,roc_auc,hybrid,xgboost,10,-0.0001946905228639162,-0.00045557565952399195,6.619461379615957e-05,0.12564679670115353,tested,1.0,False
model,6,pr_auc_benign,hybrid,xgboost,10,-0.00027724290002949513,-0.0005887457303138581,3.4259930254867846e-05,0.07492086196507067,tested,1.0,False
model,6,pr_auc_ddos,hybrid,xgboost,10,-0.000151809909223799,-0.00034858289478845785,4.496307634085987e-05,0.11489917637718268,tested,1.0,False
model,6,balanced_accuracy,hybrid,xgboost,10,4.4700802003627696e-05,-6.655224813647512e-05,0.0001559538521437305,0.38708402229811867,tested,1.0,False
model,6,mcc,hybrid,xgboost,10,7.669379130094134e-05,-0.00014577768275118646,0.00029916526535306916,0.4554998405608468,tested,1.0,False
model,6,accuracy,mlp,rf,10,-0.003925588542263192,-0.008001238782824166,0.0001500616982977824,0.0572801630704496,tested,1.0,False
model,6,precision,mlp,rf,10,-0.004658410622796316,-0.009427910995002706,0.00011108974941007304,0.054492542275511834,tested,1.0,False
model,6,recall,mlp,rf,10,-0.0030062631103604078,-0.009174696983829217,0.0031621707631084017,0.2988554908700228,tested,1.0,False
model,6,f1,mlp,rf,10,-0.0038789816019105805,-0.007957728373110828,0.0001997651692896658,0.059903619460000015,tested,1.0,False
model,6,roc_auc,mlp,rf,10,-0.002725016844416739,-0.006049833060658986,0.0005997993718255077,0.09672359337034739,tested,1.0,False
model,6,pr_auc_benign,mlp,rf,10,-0.004952385732926978,-0.011832647278127691,0.0019278758122737352,0.13790415586938712,tested,1.0,False
model,6,pr_auc_ddos,mlp,rf,10,-0.0021349923160642326,-0.0039847859467600985,-0.00028519868536836684,0.028227510590863907,tested,1.0,False
model,6,balanced_accuracy,mlp,rf,10,-0.003936896082098451,-0.00801931290445144,0.0001455207402545379,0.05703296929546863,tested,1.0,False
model,6,mcc,mlp,rf,10,-0.007756898334034712,-0.015902569669238444,0.00038877300116902085,0.05962870473276161,tested,1.0,False
model,6,accuracy,mlp,xgboost,10,-0.003962395047841072,-0.008012009055913477,8.72189602313337e-05,0.054140902460046256,tested,1.0,False
model,6,precision,mlp,xgboost,10,-0.0036597978024406784,-0.008447127469827577,0.0011275318649462199,0.11780249326566994,tested,1.0,False
model,6,recall,mlp,xgboost,10,-0.004138785975966753,-0.01040668060421478,0.002129108652281276,0.16945008868183437,tested,1.0,False
model,6,f1,mlp,xgboost,10,-0.003930489526697856,-0.007984400060303034,0.00012342100690732223,0.05594973929961048,tested,1.0,False
model,6,roc_auc,mlp,xgboost,10,-0.00275923289380543,-0.006071349231589858,0.0005528834439789973,0.09213603630788783,tested,1.0,False
model,6,pr_auc_benign,mlp,xgboost,10,-0.004978743335298852,-0.011843644579636303,0.001886157909038599,0.1352955100217158,tested,1.0,False
model,6,pr_auc_ddos,mlp,xgboost,10,-0.0021444083102298618,-0.003991199630492244,-0.000297616989967479,0.02750654830376363,tested,1.0,False
model,6,balanced_accuracy,mlp,xgboost,10,-0.0039706602320957905,-0.008026452795024194,8.513233083261296e-05,0.05403164215237738,tested,1.0,False
model,6,mcc,mlp,xgboost,10,-0.007861773267249317,-0.01595757412239176,0.00023402758789312257,0.05563333264598389,tested,1.0,False
model,6,accuracy,rf,xgboost,10,-3.68065055778799e-05,-9.64391836303155e-05,2.2826172474555703e-05,0.19611799446151623,tested,1.0,False
model,6,precision,rf,xgboost,10,0.0009986128203556377,0.0007598834233318977,0.0012373422173793777,5.65548948004642e-06,tested,0.0012046192592498875,True
model,6,recall,rf,xgboost,10,-0.0011325228656063446,-0.0014261147674826647,-0.0008389309637300245,1.0985125685903134e-05,tested,0.002262935891296046,True
model,6,f1,rf,xgboost,10,-5.1507924787275174e-05,-0.00011242990993105075,9.414060356500398e-06,0.08809508017972283,tested,1.0,False
model,6,roc_auc,rf,xgboost,10,-3.421604938869116e-05,-9.007825297251726e-05,2.1646154195134928e-05,0.19924299570063064,tested,1.0,False
model,6,pr_auc_benign,rf,xgboost,10,-2.635760237187368e-05,-8.164832864907738e-05,2.8933123905330022e-05,0.308912031286269,tested,1.0,False
model,6,pr_auc_ddos,rf,xgboost,10,-9.415994165629105e-06,-5.890795102082684e-05,4.007596268956863e-05,0.6770399932475317,tested,1.0,False
model,6,balanced_accuracy,rf,xgboost,10,-3.3764149997339565e-05,-9.511313631133935e-05,2.7584836316660224e-05,0.24457038281032165,tested,1.0,False
model,6,mcc,rf,xgboost,10,-0.00010487493321460483,-0.00022480856576055454,1.5058699331344872e-05,0.07929872790097037,tested,1.0,False
model,8,accuracy,hybrid,mlp,10,0.0026302127454197466,-0.000986859485036292,0.006247284975875785,0.13438716907594,tested,1.0,False
model,8,precision,hybrid,mlp,10,0.0035320899465872578,-0.001700789068594749,0.008764968961769265,0.16112877239974485,tested,1.0,False
model,8,recall,hybrid,mlp,10,0.001584802787467532,-0.0022042216411571926,0.005373827216092256,0.3687691283914466,tested,1.0,False
model,8,f1,hybrid,mlp,10,0.002580299960874144,-0.0010185071568174428,0.006179107078565731,0.13926614031630613,tested,1.0,False
model,8,roc_auc,hybrid,mlp,10,0.0017256541748278064,0.0005207402928474486,0.0029305680568081642,0.010161628190641725,tested,1.0,False
model,8,pr_auc_benign,hybrid,mlp,10,0.002059361113481939,0.000541937831154132,0.0035767843958097465,0.013352445068193115,tested,1.0,False
model,8,pr_auc_ddos,hybrid,mlp,10,0.001780997513819793,0.0006534654683861348,0.0029085295592534513,0.005994168747639448,tested,0.7732477684454888,False
model,8,balanced_accuracy,hybrid,mlp,10,0.002639803742821456,-0.000968203923928818,0.00624781140957173,0.13228681973628548,tested,1.0,False
model,8,mcc,hybrid,mlp,10,0.005216482476615658,-0.001977123576440594,0.01241008852967191,0.1353385756229472,tested,1.0,False
model,8,accuracy,hybrid,rf,10,-0.0004710124448226938,-0.0005542743376941081,-0.00038775055195127946,4.4443012412545685e-07,tested,9.821905743172596e-05,True
model,8,precision,hybrid,rf,10,-0.0009189913654095716,-0.0010406319523629931,-0.0007973507784561502,3.61526964504947e-08,tested,8.568189058767244e-06,True
model,8,recall,hybrid,rf,10,1.3541940319372613e-05,-8.441465532558707e-05,0.0001114985359643323,0.761610580680103,tested,1.0,False
model,8,f1,hybrid,rf,10,-0.0004597561770138925,-0.0005412990642600593,-0.00037821328976772573,4.5728490814746393e-07,tested,0.00010060267979244206,True
model,8,roc_auc,hybrid,rf,10,-0.00019590467996947192,-0.00043338285308768036,4.157349314873652e-05,0.0948808482295003,tested,1.0,False
model,8,pr_auc_benign,hybrid,rf,10,-0.00031460238570016894,-0.0005955625168339415,-3.36422545663963e-05,0.032075584898627045,tested,1.0,False
model,8,pr_auc_ddos,hybrid,rf,10,-0.00013823599554504406,-0.00031875976248752906,4.228777139744094e-05,0.11727088667821034,tested,1.0,False
model,8,balanced_accuracy,hybrid,rf,10,-0.00047263449840875273,-0.0005571399253433668,-0.00038812907147413864,4.899803920553457e-07,tested,0.0001073057058601207,True
model,8,mcc,hybrid,rf,10,-0.0009279203756537679,-0.0010943745345180478,-0.000761466216789488,5.039397211662476e-07,tested,0.00010985885921424198,True
model,8,accuracy,hybrid,xgboost,10,0.00011939211980439568,5.749674413112279e-05,0.00018128749547766858,0.0018140474792156425,tested,0.2848054542368559,False
model,8,precision,hybrid,xgboost,10,0.0003321795209225931,0.0002296615723841206,0.00043469746946106556,4.421222845735594e-05,tested,0.0089308701483859,True
model,8,recall,hybrid,xgboost,10,-0.00010951098088883837,-0.00021862484509668724,-3.9711668098949915e-07,0.04933158668627285,tested,1.0,False
model,8,f1,hybrid,xgboost,10,0.00011512445451140607,5.392252569010003e-05,0.00017632638333271212,0.002125960127938566,tested,0.32739785970253915,False
model,8,roc_auc,hybrid,xgboost,10,-0.0002235436810922864,-0.00048009177621530274,3.3004414030729946e-05,0.08019556241694,tested,1.0,False
model,8,pr_auc_benign,hybrid,xgboost,10,-0.00033750531713446776,-0.0006417727292645386,-3.323790500439687e-05,0.03335050233481614,tested,1.0,False
model,8,pr_auc_ddos,hybrid,xgboost,10,-0.0001331103694929392,-0.00033701407897659226,7.079333999071387e-05,0.17385321648213115,tested,1.0,False
model,8,balanced_accuracy,hybrid,xgboost,10,0.0001204376337226476,5.8117248294814965e-05,0.00018275801915048023,0.001792527945390005,tested,0.28321941537162076,False
model,8,mcc,hybrid,xgboost,10,0.00023109877175976347,0.00010784898804114832,0.0003543485554783786,0.002169024210829514,tested,0.3318607042569156,False
model,8,accuracy,mlp,rf,10,-0.0031012251902424403,-0.006766488148768348,0.0005640377682834675,0.08789142416712221,tested,1.0,False
model,8,precision,mlp,rf,10,-0.004451081311996829,-0.00974277627754119,0.0008406136535475317,0.08948627746512106,tested,1.0,False
model,8,recall,mlp,rf,10,-0.0015712608471481592,-0.005391465278974483,0.002248943584678164,0.3764301050317155,tested,1.0,False
model,8,f1,mlp,rf,10,-0.0030400561378880362,-0.0066870631910591685,0.000606950915283096,0.09196873841200602,tested,1.0,False
model,8,roc_auc,mlp,rf,10,-0.0019215588547972784,-0.003316835869446662,-0.0005262818401478946,0.012410002744100116,tested,1.0,False
model,8,pr_auc_benign,mlp,rf,10,-0.0023739634991821077,-0.004150299564618281,-0.0005976274337459344,0.014403672865027625,tested,1.0,False
model,8,pr_auc_ddos,mlp,rf,10,-0.0019192335093648372,-0.00312889027353197,-0.0007095767451977045,0.0058467821104683715,tested,0.7600816743608882,False
model,8,balanced_accuracy,mlp,rf,10,-0.003112438241230209,-0.006768262552063685,0.000543386069603267,0.08623466086603206,tested,1.0,False
model,8,mcc,mlp,rf,10,-0.006144402852269426,-0.013435800527488762,0.0011469948229499097,0.08898663163539375,tested,1.0,False
model,8,accuracy,mlp,xgboost,10,-0.0025108206256153507,-0.006142977391227438,0.0011213361399967361,0.15230865736297705,tested,1.0,False
model,8,precision,mlp,xgboost,10,-0.003199910425664665,-0.008448946231589394,0.002049125380260065,0.2011800884573442,tested,1.0,False
model,8,recall,mlp,xgboost,10,-0.0016943137683563703,-0.005498305591308474,0.0021096780545957336,0.33997856914409824,tested,1.0,False
model,8,f1,mlp,xgboost,10,-0.0024651755063627378,-0.006079275531769753,0.0011489245190442771,0.15722105613728513,tested,1.0,False
model,8,roc_auc,mlp,xgboost,10,-0.0019491978559200928,-0.0033362555504638926,-0.000562140161376293,0.011203602201825223,tested,1.0,False
model,8,pr_auc_benign,mlp,xgboost,10,-0.0023968664306164068,-0.004174901165318275,-0.0006188316959145387,0.013804421814218884,tested,1.0,False
model,8,pr_auc_ddos,mlp,xgboost,10,-0.0019141078833127324,-0.0031068560138299353,-0.0007213597527955297,0.0054832073508371965,tested,0.7237833703105099,False
model,8,balanced_accuracy,mlp,xgboost,10,-0.0025193661090988084,-0.0061422711101567105,0.0011035388919590937,0.1501457484430465,tested,1.0,False
model,8,mcc,mlp,xgboost,10,-0.0049853837048558945,-0.012208131100590141,0.002237363690878351,0.15285936768093483,tested,1.0,False
model,8,accuracy,rf,xgboost,10,0.0005904045646270894,0.0005315238996014436,0.0006492852296527353,2.9837348302186174e-09,tested,7.817385255172778e-07,True
model,8,precision,rf,xgboost,10,0.0012511708863321646,0.0011134250415354742,0.001388916731128855,7.15389644080936e-09,tested,1.7455507315574838e-06,True
model,8,recall,rf,xgboost,10,-0.000123052921208211,-0.00021838948492717858,-2.7716357489243398e-05,0.017036971312716635,tested,1.0,False
model,8,f1,rf,xgboost,10,0.0005748806315252986,0.000519066927184389,0.0006306943358662081,2.351904267012489e-09,tested,6.209027264912971e-07,True
model,8,roc_auc,rf,xgboost,10,-2.763900112281448e-05,-9.487328611669973e-05,3.959528387107077e-05,0.37667183812080796,tested,1.0,False
model,8,pr_auc_benign,rf,xgboost,10,-2.2902931434298778e-05,-9.989431790534762e-05,5.408845503675006e-05,0.5178939073284642,tested,1.0,False
model,8,pr_auc_ddos,rf,xgboost,10,5.12562605210487e-06,-5.2629568447539034e-05,6.288082055174878e-05,0.8453492984307542,tested,1.0,False
model,8,balanced_accuracy,rf,xgboost,10,0.0005930721321314003,0.0005309677445888405,0.00065517651967396,4.595756401544295e-09,tested,1.1489391003860739e-06,True
model,8,mcc,rf,xgboost,10,0.0011590191474135313,0.0010421703717036104,0.0012758679231234522,3.2846218296858114e-09,tested,8.507170538886251e-07,True
